313.586, 25.289, 284.645, 87.4799
286.447, 31.1547, 262.565, 97.3962
479.857, 32.6704, 427.419, 57.4921
285.84, 44.173, 264.634, 106.85
492.435, 61.2928, 443.909, 79.4542
474.261, 62.276, 426.972, 82.6498
492.373, 67.2844, 445.072, 84.629
644.408, 82.5105, 579.201, 64.8205
475.589, 83.6214, 437.649, 97.8419
757.365, 85.9601, 676.247, 43.4325
512.089, 87.4341, 465.888, 96.8197
690.949, 91.0959, 621.196, 61.836
744.717, 93.2052, 668.397, 52.5737
492.105, 93.4343, 450.972, 107.323
639.936, 94.1646, 578.372, 75.8054
592.164, 95.1123, 534.107, 87.3497
753.421, 95.8909, 676.416, 53.0456
737.874, 99.3673, 666.308, 58.6695
586.877, 101.667, 534.879, 93.4945
740.554, 107.5, 667.478, 65.7596
802.203, 109.943, 721.319, 54.8128
241.534, 117.596, 242.582, 180.377
552.524, 119.463, 509.022, 116.096
786.822, 127.618, 711.47, 73.3673
507.238, 131.369, 473.093, 136.022
637.64, 132.054, 583.271, 108.838
818.368, 132.827, 740.835, 75.5456
761.3, 133.533, 691.05, 83.4244
279.814, 136.319, 278.923, 188.133
783.464, 143.449, 714.247, 91.5203
597.994, 145.483, 550.648, 132.009
196.128, 146.074, 209.879, 214.887
726.232, 147.212, 666.673, 104.172
468.162, 147.618, 443.446, 158.019
642.826, 147.676, 590.96, 121.381
817.85, 148.499, 742.464, 84.6394
793.771, 152.399, 722.447, 93.1072
490.123, 153.77, 461.7, 158.201
746.344, 155.798, 682.676, 105.985
466.042, 157.054, 442.69, 166.447
476.821, 158.423, 449.848, 164.026
673.089, 160.63, 621.631, 125.239
248.768, 161.532, 258.2, 216.477
175.335, 162.636, 194.995, 233.131
514.23, 166.99, 483.832, 165.17
395.181, 168.386, 385.126, 191.003
236.816, 169.648, 249.193, 226.585
379.376, 170.824, 374.56, 197.637
439.055, 172.951, 423.691, 186.039
173.492, 174.187, 196.499, 243.391
299.888, 174.347, 302.332, 215.925
358.738, 176.243, 356.168, 203.055
408.991, 180.073, 399.444, 198.414
629.256, 186.387, 588.798, 157.107
552.349, 187.414, 522.17, 170.282
500.103, 187.829, 478.973, 183.674
233.954, 190.107, 251.583, 244.165
493.641, 194.192, 474.542, 192.213
93.4864, 195.641, 132.806, 281.331
276.185, 197.485, 291.434, 242.284
270.058, 198.284, 284.21, 243.544
159.664, 198.949, 189.553, 266.755
623.973, 200.251, 589.855, 174.094
524.663, 202.6, 503.946, 193.69
323.327, 202.852, 328.922, 234.099
163.23, 204.5, 194.084, 271.661
438.445, 207.108, 429.376, 214.074
91.1457, 213.428, 137.71, 291.869
444.797, 220.389, 437.985, 224.543
181.802, 223.621, 213.934, 283.859
157.919, 224.41, 192.985, 290.257
663.117, 230.3, 624.301, 190.403
787.023, 231.481, 733.552, 161.942
564.875, 231.929, 545.726, 208.258
714.36, 232.74, 667.892, 179.219
57.9983, 234.485, 111.047, 319.244
649.82, 237.321, 617.611, 195.432
388.811, 238.23, 397.104, 250.493
207.455, 239.096, 237.491, 292.124
671.573, 239.696, 638.278, 197.856
274.336, 241.09, 296.978, 279.224
301.979, 240.899, 319.438, 271.036
407.585, 243.052, 414.41, 252.221
652.952, 246.989, 622.944, 204.195
641.985, 249.568, 613.682, 208.243
457.333, 249.841, 453.716, 249.014
643.934, 255.039, 616.648, 212.55
378.739, 259.853, 390.725, 273.354
696.908, 267.792, 665.536, 213.163
700.405, 274.851, 670.214, 219.188
646.482, 279.721, 624.553, 234.145
471.881, 283.977, 472.683, 275.043
475.397, 284.204, 480.833, 273.792
821.578, 286.098, 775.445, 202.546
389.508, 286.597, 405.569, 294.458
492.538, 286.581, 494.68, 272.347
644.826, 288.03, 624.709, 241.906
684.895, 289.035, 659.457, 234.604
93.0427, 292.404, 152.117, 365.886
781.193, 294.722, 741.939, 215.736
68.5075, 298.886, 133.163, 372.62
352.385, 302.682, 377, 315.907
623.388, 304.709, 610.073, 258.542
654.565, 306.633, 637.003, 254.431
172.447, 306.911, 223.988, 357.519
230.602, 311.322, 276.118, 345.509
100.251, 314.195, 163.832, 379.009
123.879, 316.583, 184.323, 375.195
668.385, 318.099, 650.446, 257.23
818.74, 318.044, 779.813, 230.807
374.134, 318.948, 399.244, 324.872
212.38, 320.808, 264.466, 358.212
302.729, 323.927, 337.224, 344.315
99.9411, 329.145, 166.929, 392.36
794.063, 329.543, 761.966, 245.123
593.137, 332.755, 590.241, 290.205
513.771, 333.373, 522.29, 307.936
539.616, 333.464, 544.393, 302.052
29.9816, 336.012, 107.549, 412.026
728.297, 336.496, 707.133, 264.546
234.294, 337.214, 287.526, 372.087
337.416, 337.107, 371.278, 348.269
46.9693, 337.472, 123.282, 410.036
204.308, 341.435, 258.409, 380.016
45.6474, 343.629, 123.273, 415.651
127.451, 345.74, 193.455, 400.56
324.515, 345.577, 362.331, 358.807
136.682, 347.491, 202.295, 399.937
175.935, 349.927, 236.555, 393.39
342.14, 350.158, 377.957, 354.765
311.705, 351.928, 353.093, 366.5
25.072, 352.979, 107.134, 427.662
423.584, 353.012, 449.222, 343.432
150.833, 355.533, 215.195, 403.697
218.603, 358.989, 271.824, 392.598
174.069, 360.076, 232.863, 400.503
80.7119, 363.647, 154.144, 425.711
807.434, 363.585, 779.53, 271.696
779.847, 364.927, 755.99, 278.115
661.129, 366.852, 656.296, 302.817
290.449, 367.738, 337.53, 384.646
278.457, 369.073, 327.263, 388.512
791.14, 370.564, 768.469, 278.46
541.913, 371.496, 554.492, 333.977
28.33, 371.953, 112.496, 446.981
153.057, 372.76, 225.598, 419.729
119.138, 374.739, 189.586, 425.946
553.925, 377.26, 562.635, 333.593
44.6611, 378.623, 129.553, 448.131
798.352, 379.503, 775.283, 287.234
440.785, 381.678, 471.131, 363.975
121.804, 382.728, 196.053, 433.027
308.308, 382.935, 356.234, 393.852
350.945, 382.895, 392.956, 384.462
356.848, 382.842, 398.211, 382.571
172.162, 384.079, 239.504, 423.625
637.001, 384.892, 638.442, 325.635
239.252, 385.835, 297.034, 411.343
457.29, 385.994, 484.332, 364.832
325.905, 386.273, 368.982, 393.725
545.526, 390.706, 561.695, 349.635
636.776, 390.665, 639.488, 330.577
45.4425, 395.834, 135.949, 460.037
619.829, 396.694, 626.938, 339.49
645.344, 398.313, 648.556, 335.522
113.135, 400.707, 192.622, 449.926
294.063, 401.222, 350.069, 411.977
302.682, 402.144, 356.619, 411.34
434.023, 404.29, 470.933, 388.236
659.757, 406.105, 662.867, 338.725
190.452, 408.496, 260.475, 440.956
333.15, 409.818, 387.425, 409.291
291.299, 411.936, 347.721, 422.432
596.699, 413.301, 610.201, 358.334
780.985, 414.407, 766.76, 316.406
650.354, 415.448, 655.082, 349.354
747.454, 415.949, 739.34, 328.872
475.356, 416.954, 504.847, 390.668
820.938, 418.435, 798.562, 314.68
582.217, 421.917, 598.123, 365.983
197.049, 424.327, 270.578, 452.719
457.104, 428.513, 494.09, 400.404
448.349, 428.925, 487.426, 402.674
727.917, 432.292, 727.229, 349.892
521.216, 433.486, 549.589, 391.333
529.948, 433.477, 557.316, 389.488
127.052, 436.726, 212.759, 479.37
459.884, 437.621, 498.338, 408.019
602.481, 438.634, 619.695, 377.167
84.4732, 439.474, 176.796, 489.63
581.394, 440.884, 602.955, 385.403
724.929, 443.071, 725.413, 355.365
276.083, 450.585, 347.008, 457.854
343.803, 450.237, 400.037, 444.022
495.888, 450.517, 535.505, 408.988
99.9438, 450.874, 192.621, 496.239
341.439, 456.668, 399.49, 450.739
710.094, 456.375, 712.111, 372.384
117.977, 457.048, 209.949, 497.473
404.668, 467.462, 458.191, 447.705
280.571, 469.904, 355.329, 475.681
345.521, 469.872, 409.175, 463.067
407.648, 482.101, 466.767, 456.058
363.607, 483.448, 424.836, 464.622
786.338, 485.848, 786.999, 378.072
493.417, 487.032, 537.65, 439.34
363.174, 487.283, 427.048, 473.079
541.868, 487.529, 575.085, 434.461
