609.192, 24.4896, 312.168, 72.1563
159.352, 31.0678, 93.5414, 150.299
132.263, 55.0178, 88.4109, 174.828
97.1994, 82.4014, 86.2139, 207.194
538.048, 109.615, 326.98, 144.219
642.878, 157.075, 398.349, 158.427
294.17, 170.877, 246.294, 238.18
375.073, 177.316, 293.891, 231.393
467.32, 203.587, 349.971, 231.203
293.509, 205.179, 273.814, 270.86
44.8919, 215.435, 142.928, 347.324
508.485, 243.909, 385.641, 253.17
36.0191, 301.813, 197.879, 437.281
62.9121, 313.978, 222.645, 438.541
39.779, 329.371, 210.848, 460.16
585.113, 333.972, 465.802, 313.961
614.675, 336.35, 483.942, 301.618
24.897, 344.921, 219.361, 477.986
287.05, 382.607, 377.019, 424.498
417.825, 394.327, 435.923, 400.54
170.483, 407.085, 337.638, 486.633
524.882, 426.023, 501.411, 404.508
203.693, 441.63, 372.428, 505.022
192.931, 489.096, 401.677, 556.878
171.516, 517.287, 406.827, 588.509
212.034, 519.114, 428.15, 577.645
437.64, 538.067, 528.046, 514.718
434.9, 554.478, 535.269, 527.505
312.042, 567.001, 500.012, 587.664
572.821, 591.092, 604.54, 522.276
390.025, 598.842, 553.205, 579.594
567.19, 616.805, 616.302, 544.187
640.404, 28.4252, 321.457, 60.4871
395.085, 36.4711, 220.105, 108.933
152.287, 48.4648, 97.3831, 168.569
510.46, 65.3703, 287.265, 112.001
483.159, 73.5074, 283.057, 127.493
271.415, 94.6907, 192.926, 185.907
510.018, 111.771, 314.614, 144.622
164.248, 125.883, 152.197, 231.85
179.895, 133.716, 165.085, 235.464
126.796, 226.88, 194.013, 328.784
314.971, 243.323, 304.077, 300.706
492.498, 254.661, 388.553, 269.677
475.14, 257.073, 382.992, 271.918
447.368, 259.311, 376.191, 285.854
125.377, 274.622, 227.514, 379.155
41.5222, 295.231, 190.789, 419.385
637.872, 298.478, 466.325, 272.406
244.625, 305.709, 307.935, 373.153
35.4954, 319.671, 207.344, 453.195
27.1466, 351.044, 224.414, 482.771
440.029, 354.817, 421.942, 363.81
41.4976, 357.71, 238.527, 484.989
54.3929, 411.147, 274.502, 533.237
369.3, 423.277, 435.844, 441.544
519.173, 482.228, 529.379, 445.918
101.98, 506.125, 370.191, 600.008
264.82, 506.724, 439.704, 542.974
118.643, 520.549, 384.965, 610.524
599.264, 545.31, 593.529, 472.846
489.34, 561.909, 563.803, 518.566
293.191, 595.707, 503.905, 613.937
351.031, 604.098, 540.266, 594.619
564.178, 612.372, 620.294, 533.193
754.92, 24.28, 367.681, 44.115
201.495, 71.8917, 139.783, 175.356
137.505, 131.704, 141.319, 243.568
214.688, 155.939, 197.243, 251.237
149.569, 176.697, 178.533, 287.28
272.377, 177.377, 242.279, 252.863
141.085, 199.47, 182.99, 302.827
113.133, 270.858, 217.645, 379.61
225.603, 278.424, 281.975, 353.835
529.507, 297.958, 428.842, 297.555
313.797, 310.339, 343.867, 358.874
94.7093, 315.882, 237.946, 426.061
73.7118, 366.116, 260.046, 481.112
144.359, 368.889, 298.674, 461.852
75.2143, 371.722, 264.867, 486.32
584.196, 387.951, 502.568, 354.037
49.7659, 393.624, 264.511, 515.946
299.259, 402.999, 392.965, 443.141
538.741, 404.844, 493.947, 378.316
313.351, 410.48, 400.155, 447.259
39.9919, 446.807, 296.02, 571.499
605.681, 466.542, 548.706, 405.682
289.334, 475.853, 433.728, 509.634
580.909, 480.987, 552.79, 434.161
449.108, 510.049, 514.163, 488.902
541.908, 517.942, 556.363, 469.477
155.232, 524.84, 405.613, 599.856
669.716, 550.853, 618.772, 456.463
341.487, 593.732, 531.217, 589.776
483.025, 40.1826, 262.915, 97.6342
155.645, 69.3746, 111.624, 182.853
28.4207, 170.941, 104.584, 309.52
389.368, 223.896, 326.2, 266.325
526.403, 223.992, 383.916, 234.953
419.651, 265.554, 364.634, 294.596
375.24, 283.912, 355.532, 320.928
121.548, 324.237, 256.171, 426.043
277.071, 342.862, 346.281, 396.447
258.133, 367.283, 352.396, 425.117
631.856, 396.46, 520.992, 350.132
611.304, 398.974, 511.715, 354.12
381.097, 400.009, 426.908, 418.076
606.923, 409.359, 519.152, 365.919
300.88, 416.998, 401.931, 455.267
545.081, 477.483, 531.945, 440.316
637.141, 485.03, 572.508, 419.528
608.9, 517.17, 583.127, 445.903
770.07, 35.0007, 380.778, 57.1304
123.775, 88.8125, 105.251, 206.803
670.121, 102.85, 372.244, 119.826
495.566, 147.161, 329.848, 183.7
99.6374, 155.807, 134.612, 276.095
589.214, 162.741, 377.344, 178.367
203.124, 169.802, 203.533, 262.959
31.6227, 177.983, 110.761, 315.862
287.589, 197.685, 261.58, 265.645
341.621, 219.33, 301.026, 273.479
361.8, 230.932, 317.034, 278.111
436.734, 248.596, 362.617, 277.668
32.808, 313.007, 201.892, 443.208
434.973, 322.271, 404.302, 337.774
514.115, 334.378, 443.237, 328.788
508.161, 345.059, 445.915, 341.085
509.825, 410.339, 484.383, 390.733
315.783, 417.133, 410.885, 448.34
271.267, 446.021, 411.38, 494.116
366.042, 465.179, 458.805, 477.238
217.947, 507.899, 422.165, 562.147
218.79, 532.135, 441.557, 583.191
332.402, 245.977, 313.539, 298.819
402.577, 256.676, 350.799, 292.501
374.737, 257.653, 336.143, 301.219
442.284, 281.344, 383.32, 296.947
531.978, 307.679, 434.864, 303.137
571.554, 313.801, 454.267, 297.903
393.241, 335.462, 392.719, 360.149
366.217, 369.577, 400.363, 396.808
478.971, 383.785, 456.376, 377.726
61.5955, 397.453, 273.065, 513.747
576.858, 419.975, 518.798, 383.998
359.972, 445.888, 445.416, 461.763
40.6616, 453.033, 297.082, 577.653
38.1601, 468.638, 311.804, 593.284
218.472, 500.044, 413.946, 555.883
555.688, 503.878, 549.383, 452.877
244.273, 511.839, 434.94, 558.569
141.417, 518.611, 394.5, 601.416
721.723, 35.786, 365.321, 63.9496
596.586, 47.9845, 318.241, 85.3455
334.67, 124.23, 243.632, 196.707
394.867, 138.011, 278.7, 191.016
310.038, 150.3, 246.73, 218.283
225.291, 172.77, 213.278, 258.775
267.753, 184.473, 244.965, 260.47
266.939, 198.332, 252.494, 272.746
366.558, 219.272, 313.62, 266.588
240.259, 221.44, 252.621, 298.219
212.045, 241.986, 252.042, 324.411
230.096, 257.192, 271.397, 334.199
590.273, 331.219, 473.543, 306.837
238.442, 369.457, 344.265, 427.606
267.793, 390.049, 369.356, 440.067
627.596, 457.015, 552.756, 398.589
594.47, 501.255, 566.096, 442.091
506.563, 148.069, 333.193, 180.612
564.499, 149.125, 359.109, 171.542
361.408, 206.969, 302.841, 263.57
381.074, 209.923, 313.504, 257.896
296.278, 222.698, 282.298, 283.44
200.241, 227.479, 236.04, 314.043
407.274, 237.329, 343.638, 276.831
686.878, 278.517, 478.918, 253.544
435.825, 310.07, 398.923, 330.526
470.666, 325.333, 423.539, 328.717
617.709, 439.055, 540.125, 386.931
377.508, 448.093, 453.811, 458.483
253.426, 526.977, 451.499, 562.866
285.838, 548.132, 476.32, 572.52
522.07, 599.645, 595.357, 546.08
405.723, 93.3838, 259.625, 156.585
272, 299.476, 317.825, 360.412
117.648, 311.784, 243.435, 418.543
62.8496, 363.557, 252.199, 482.376
724.401, 374.878, 540.867, 313.227
574.394, 458.742, 535.123, 412.721
246.088, 480.289, 415.876, 527.318
603.571, 482.077, 559.579, 423.074
282.543, 500.915, 441.407, 532.535
155.634, 268.207, 237.585, 360.981
550.757, 278.037, 422.765, 271.248
414.575, 281.096, 370.514, 305.99
684.877, 314.851, 497.724, 279.194
348.415, 320.512, 364.012, 357.984
63.3981, 336.013, 235.88, 457.427
274.609, 357.573, 353.965, 410.678
404.435, 378.13, 426.689, 390.342
251.044, 433.746, 392.246, 488.226
271.456, 465.901, 420.104, 509.584
629.854, 145.166, 387.918, 157.638
306.726, 345.465, 366.889, 394.371
123.524, 371.714, 286.709, 466.434
323.024, 438.493, 425.065, 467.232
419.207, 415.276, 450.408, 414.094
331.397, 283.334, 330.885, 329.736
