623.679, 26.1118, 449.6, 431.073
241.803, 99.6855, 518.029, 362.575
741.218, 138.267, 403.727, 424.504
511.371, 246.831, 445.804, 366.895
463.997, 350.221, 446.892, 334.78
475.283, 385.673, 434.481, 328.066
343.342, 404.571, 460.191, 315.732
734.301, 466.557, 363.994, 346.465
33.5672, 120.491, 565.498, 332.669
441.368, 192.521, 461.93, 373.459
428.605, 247.183, 460.131, 359.019
472.678, 269.592, 445.599, 359.141
453.308, 375.116, 444.193, 327.762
643.218, 482.219, 380.44, 327.98
543.374, 487.87, 404.435, 315.117
529.712, 190.632, 449.941, 379.977
595.828, 215.973, 430.692, 381.361
591.706, 297.749, 425.168, 364.506
736.172, 349.432, 377.624, 376.212
612.43, 420.495, 401.355, 342.683
470.641, 474.112, 425.145, 304.99
516.716, 135.274, 458.849, 391.235
302.075, 223.655, 497.373, 342.064
308.794, 288.268, 485.378, 327.017
559.368, 294.804, 427.953, 356.241
586.344, 232.821, 431.116, 377.546
256.512, 288.434, 491.197, 329.34
203.863, 408.78, 494.648, 293.364
224.747, 199.23, 508.901, 334.61
333.146, 341.319, 477.027, 323.923
109.366, 65.2475, 554.153, 354.872
498.809, 87.4841, 466.972, 398.76
78.9646, 330.143, 527.995, 298.533
555.871, 72.6987, 456.539, 409.075
619.017, 166.258, 431.262, 396.651
