90.3192, 547.118, 89.172, 514.591
862.112, 177.007, 870.099, 131.502
438.884, 295.268, 440.504, 256.739
884.181, 317.658, 895.186, 275.161
434.139, 337.114, 435.746, 298.119
653.163, 358.406, 659.549, 318.6
809.534, 379.119, 818.783, 338.591
470.191, 400.752, 472.638, 362.973
218.396, 491.885, 218.041, 456.747
949.841, 585.213, 961.104, 547.574
683.162, 193.287, 686.942, 149.455
660.519, 328.273, 667.608, 287.154
737.387, 366.589, 745.548, 327.443
455.855, 385.785, 457.911, 347.358
420.552, 396.751, 423.967, 359.945
840.588, 401.126, 850.082, 361.314
524.082, 419.283, 527.97, 381.022
243.341, 81.203, 238.86, 37.3519
763.931, 180.345, 768.762, 136.025
707.137, 194.436, 713.714, 150.365
671.541, 345.776, 678.121, 305.505
622.48, 358.448, 627.87, 319.365
784.709, 179.372, 793.66, 135.364
448.234, 317.892, 449.98, 278.894
666.969, 414.664, 672.898, 374.881
830.216, 414.484, 838.858, 374.351
294.485, 420.015, 295.626, 383.7
480.388, 474.577, 484.46, 435.519
410.394, 291.219, 411.9, 251.644
417.259, 361.719, 419.1, 323.174
455.707, 359.791, 457.29, 321.385
354.307, 369.303, 355.179, 332.4
301.027, 388.351, 301.615, 351.004
703.814, 348.034, 711.877, 307.681
696.252, 527.118, 704.022, 490.645
673.451, 551.552, 680.754, 514.462
800.807, 254.177, 810.207, 210.268
644.798, 409.518, 653.006, 371.134
330.966, 418.183, 331.687, 383.037
