614.958, 82.4013, 614.905, 82.3165
610.581, 86.154, 610.371, 86.355
387.726, 89.9802, 387.463, 90.126
397.967, 93.6097, 397.975, 93.5872
547.571, 93.4709, 547.913, 93.4156
536.352, 95.1848, 536.86, 94.989
419.779, 98.3263, 419.753, 98.4547
632.645, 99.873, 632.473, 98.9764
773.186, 101.354, 773.549, 101.083
584.23, 101.943, 584.442, 101.922
461.35, 102.486, 460.582, 102.019
474.312, 103.17, 474.276, 103.312
479.661, 103.892, 479.612, 103.882
650.537, 105.561, 650.697, 105.712
605.181, 107.305, 603.861, 107.588
450.488, 108.505, 450.634, 108.442
360.87, 108.894, 361.889, 108.398
527.812, 110.972, 527.024, 110.421
520.66, 111.871, 520.282, 111.901
350.168, 116.644, 349.893, 116.907
481.677, 117.907, 481.183, 118.011
623.701, 119.635, 623.62, 119.499
470.574, 123.506, 470.346, 123.347
574.26, 124.759, 574.077, 124.66
327.408, 125.798, 327.511, 125.822
561.869, 126.578, 561.82, 126.541
340.787, 129.62, 338.184, 129.631
325.863, 131.668, 325.869, 131.668
326.32, 136.222, 326.586, 136.16
617.891, 137.796, 616.202, 140.398
215.622, 138.234, 214.848, 138.423
346.793, 139.42, 346.376, 139.68
725.032, 139.747, 725.374, 142.573
593.336, 140.83, 593.453, 140.905
615.437, 144.174, 615.422, 144.123
514.424, 144.806, 514.848, 144.448
596.276, 146.118, 596.334, 146.114
209.225, 146.445, 210.444, 149.588
633.634, 153.87, 633.638, 153.77
640.933, 156.514, 640.764, 156.407
220.315, 157.076, 220.459, 156.811
274.782, 157.724, 274.854, 157.631
595.339, 159.592, 595.285, 159.649
633.105, 161.067, 630.095, 161.575
644.168, 161.593, 644.152, 161.534
727.87, 162.757, 727.582, 162.771
256.627, 164.006, 256.662, 163.977
295.888, 165.965, 296.083, 165.635
590.897, 167.722, 590.904, 167.794
583.123, 168.732, 581.941, 170.34
296.983, 176.037, 296.766, 176.069
312.048, 176.011, 312.175, 176.028
691.146, 177.99, 691.268, 177.95
627.196, 178.768, 627.345, 178.593
213.033, 179.789, 212.964, 179.79
338.277, 182.459, 338.181, 182.969
415.006, 183.133, 415.03, 183.373
564.637, 184.619, 564.944, 184.603
217.567, 185.903, 217.532, 185.653
415.56, 187.059, 415.539, 186.88
190.857, 187.907, 190.512, 188.007
437.9, 190.914, 438.03, 191.469
696.18, 194.67, 696.02, 194.596
566.14, 197.572, 565.763, 197.516
115.747, 198.609, 116.228, 198.35
601.867, 199.971, 602.063, 199.873
548.684, 203.137, 548.72, 202.937
215.344, 205.227, 215.402, 205.178
532.009, 206.389, 531.886, 206.636
630.672, 206.743, 633.969, 207.643
384.804, 208.488, 384.824, 208.472
769.462, 208.984, 769.479, 208.611
51.8134, 209.468, 52.078, 209.55
446.602, 209.869, 446.534, 209.992
548.289, 210.291, 548.349, 210.231
599.906, 212.896, 600.15, 212.856
398.059, 214.036, 398.17, 214.385
508.166, 214.344, 508.06, 214.273
655.876, 215.578, 656.302, 215.644
468.127, 216.287, 468.189, 216.384
437.349, 217.874, 437.03, 217.735
112.782, 219.443, 113.442, 222.073
461.665, 220.817, 461.996, 220.771
612.592, 224.065, 610.646, 224.59
260.801, 225.436, 260.901, 225.769
727.901, 225.645, 727.973, 225.808
196.7, 225.871, 196.996, 226.033
467.309, 226.738, 467.739, 227.426
274.394, 227.309, 274.515, 227.317
92.8387, 230.806, 93.0309, 232.338
236.166, 231.436, 236.698, 231.372
125.265, 232.458, 125.151, 232.593
661.049, 232.273, 661.185, 232.31
560.521, 232.755, 560.39, 232.614
710.08, 233.139, 709.981, 233.079
441.645, 233.333, 441.864, 233.057
589.088, 233.794, 588.424, 233.973
379.552, 235.124, 379.422, 235.2
388.048, 239.082, 388.161, 239.369
612.268, 241.389, 612.148, 241.318
440.982, 242.104, 440.941, 242.178
105.582, 243.617, 105.408, 243.543
123.383, 244.542, 122.977, 245.046
580.386, 245.045, 580.386, 245.158
163.902, 245.5, 163.654, 245.269
683.435, 248.005, 683.731, 248.118
560.205, 248.621, 559.995, 248.431
169.916, 248.975, 169.798, 248.782
189.998, 249.559, 190.003, 249.603
242.311, 251.383, 242.323, 251.399
348.221, 251.619, 348.208, 251.684
395.289, 252.487, 395.072, 252.787
